age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,pc1,pc2,pc3,pc4,pc5,pc6
2,0,0.11904351149944355,5,0.4,4,9,4,2,0,0.0,0.0,0.39795918367346933,1,0,2.0151794870485853,3.9047848916797276,1.167718515366787,-0.14278928615092834,-0.7545884854376901,-0.6435310463066786
0,0,0.025751717559188557,2,0.5333333333333333,6,8,1,4,0,0.0,0.0,0.336734693877551,1,0,1.0718599956473005,1.0824097400542776,-1.8542244376040329,2.238448564414367,-0.2525167279652085,-1.404886022340335
2,2,0.02360506455857629,4,0.6,4,2,1,4,0,0.0,0.0,0.14285714285714282,1,0,-4.794939918769283,1.2858355946517657,0.6069374341462448,1.7256868740422087,1.6465448000119203,0.9704807515610683
0,1,0.1883317603840026,0,1.0,0,10,1,4,1,0.0,0.0,0.6020408163265305,1,1,3.0564004792705974,-2.9690606947276463,-1.0328750208703557,-2.2492532454689327,0.11558660599872453,0.2499343633741904
0,0,0.14131985670939,1,0.8,2,2,0,4,1,0.0,0.0,0.39795918367346933,1,1,-4.968122541314607,-2.1929389202469927,-1.0128212983606302,0.1173802082588209,-0.12655959100404607,-0.2783525298304512
2,0,0.11952047032876333,4,0.6666666666666666,4,12,3,4,1,0.0,0.0,0.39795918367346933,1,0,5.015389785816587,2.5356463353628884,0.5124164009001839,0.42139434937787335,-1.0245574382474285,0.4322214931134756
2,0,0.2331327400100804,0,1.0,4,10,3,4,1,0.0,0.0,0.19387755102040813,1,0,3.069784606540913,1.0708000344955844,-3.1092014543722772,-0.5105923300990356,-0.8882167863852535,0.7752599084086715
0,2,0.09352993508624159,4,0.7333333333333334,2,3,0,4,1,0.0,0.0,0.5,1,0,-3.851980847018604,-1.118048079188747,1.729085650713449,0.8042159979217949,1.76276929294712,-0.1778943360278109
0,2,0.10477127963656413,3,0.2,2,8,0,4,1,0.0,0.0,0.24489795918367346,1,0,1.142633846233175,-1.4958614195405961,0.9554087291637494,0.5179848958431348,1.3828482147180385,-0.18990500819174083
0,0,0.1958913886943844,3,0.13333333333333336,5,6,1,4,1,0.0,0.0,0.39795918367346933,1,0,-0.9517456596119631,0.8212553574392221,-0.5167778690328672,1.9438719478704052,-0.17721032436128553,-1.1951234489555265
2,0,0.20393812389428428,2,0.5333333333333333,2,0,0,4,1,0.0,0.0,0.39795918367346933,1,0,-6.955209830634883,-1.3048190233689874,-0.24946389720844442,0.7060659704188124,-0.34013853445046716,1.3124342243429425
0,0,0.08028603999012256,2,0.5333333333333333,2,2,0,4,1,0.0,0.0,0.44897959183673464,1,0,-4.980439529861833,-1.8188152966790612,-0.10491378453157396,0.35944626026867055,-0.12275938167877513,-0.35748762512272614
2,0,0.12546182130619066,5,0.4,4,8,3,4,0,0.0,0.0,0.11224489795918367,1,0,1.0158837917746482,3.067745964780201,1.321488506453491,0.5905098506991855,-0.712603378244148,0.38774145520040637
2,0,0.16118908204030133,5,0.33333333333333337,4,8,3,2,1,0.0,0.0,0.19387755102040813,1,0,1.020899286118076,3.0805565275116704,1.310016618435269,0.6501605358929454,-0.7050290301789904,-0.5623458552523255
2,0,0.1397049620631683,4,0.6,2,0,5,4,0,0.0,0.0,0.6530612244897959,1,0,-6.986185610860241,3.1013396549018974,0.8809886539622507,-2.2424755286048264,-0.21913701845212652,0.9827645963053286
2,4,0.1489917902192996,2,0.5333333333333333,5,15,3,4,0,0.0,0.0,0.39795918367346933,1,0,8.35589230821002,2.390127787451828,-1.5775582484783999,0.44730926339311394,2.7276589891852367,0.9705655064709005
0,0,0.12336320245718364,2,0.5333333333333333,0,2,1,4,1,0.0,0.0,0.5,1,0,-5.018828104166479,-2.15867678715657,0.6201309951587477,-1.6655819082337409,-0.24905568904254682,0.055541855856602984
0,0,0.01788494129347175,2,0.5333333333333333,0,9,4,4,0,0.0,0.0,0.21428571428571425,1,0,1.953891555246968,0.0628475576551164,0.3386965502231567,-3.848596935523396,-0.7052105805214944,-0.18113630500464817
0,0,0.1280238682375864,1,0.8,2,3,5,4,0,0.0,0.0,0.39795918367346933,1,1,-3.9786848243175745,1.4785938800254224,-1.644523850028764,-3.316376644214741,-0.08756819658347037,-0.471631123203093
0,0,0.18067065147163788,1,0.8,0,3,1,4,1,0.0,0.0,0.5510204081632653,1,1,-4.009981273608279,-2.5410710141990105,-0.270948298823387,-1.9192867129505313,-0.3288030842121261,0.11708719426088687
0,4,0.010081759538330915,4,0.6666666666666666,2,15,0,4,1,0.0,0.5544077134986226,0.11224489795918367,1,1,8.263972557825483,-1.2046475911241203,1.982971571014766,0.6502489690456723,2.813491647363982,-0.032730801109300156
2,0,0.05092634876176752,4,0.6,4,6,1,4,0,0.0,0.0,0.5,1,0,-0.9635727548463029,1.2769136367703675,0.6292324616253799,1.6939176033286143,-0.6108930191775687,0.5534160664135426
1,4,0.05989723397705861,2,0.5333333333333333,2,15,0,4,1,0.0,0.5713957759412305,0.14285714285714282,1,0,8.296331021765106,-1.687607814854392,0.1517003994065398,0.33955004146518797,2.621570519254916,0.9358326868996443
0,0,0.13270009437695984,4,0.6,6,3,1,2,0,0.0,0.0,0.31632653061224486,1,0,-3.9305617099326797,1.9865476003475013,-0.2063348210831384,2.7092428072982235,0.14513766457738272,-2.455842914067182
0,0,0.08898969295352527,4,0.6,2,2,0,4,1,0.07298072980729807,0.0,0.39795918367346933,1,1,-5.003604386754372,-1.0835224673709196,1.6748620901871136,0.8328754706512418,-0.11482182206752599,-0.508850722836407
2,0,0.1021030163417596,4,0.6,5,8,3,4,0,0.0,0.0,0.2959183673469387,1,0,1.0461789838148237,3.214546761160199,-0.007351679563717184,1.0319047691927727,-0.6433033229750429,0.24382278924994694
0,0,0.1080017454663541,1,0.8,0,10,1,4,1,0.14344143441434415,0.0,0.5510204081632653,1,1,2.9669981680355226,-2.583601482137686,-0.1518488618082907,-2.0012629048830552,-0.8566569397785484,-0.001729205259121791
2,1,0.08479110218081813,0,0.8666666666666667,4,10,1,2,0,0.0,0.0,0.346938775510204,1,0,3.1526219080414757,-0.09549880891484319,-2.910001444238006,0.6244163105226412,0.06232500485947684,-0.01690211393339025
2,0,0.09757765803066744,4,0.6,2,0,5,2,0,0.0,0.5456841138659321,0.19387755102040813,1,0,-6.980956160016188,3.2485136021260628,0.8341563366466136,-2.3040588257288004,-0.20329255427881254,0.0007801386392964904
0,0,0.07226501320939169,4,0.6,2,2,0,4,1,0.051780517805178054,0.0,0.39795918367346933,1,1,-5.003606439182497,-1.0834560211105009,1.6749398704645986,0.8328796377097214,-0.11482095122804982,-0.508837690938329
0,0,0.0712197630089675,4,0.6,0,0,4,2,0,0.0,0.0,0.31632653061224486,1,0,-7.035570776189711,0.988069914570195,1.9178850607371338,-3.331162282440247,-0.006030109496957398,-1.1652886156750932
0,0,0.09172358037094543,4,0.6666666666666666,2,2,0,1,1,0.05013050130501305,0.0,0.39795918367346933,0,0,-4.997097316574984,-0.87192514996506,1.5947133961301512,0.7421940091518471,-0.102369559229553,-2.028359912467793
2,2,0.008266609837529556,2,0.5333333333333333,5,2,2,4,1,0.0,0.0,0.5,1,0,-4.7541066505239815,1.6516497448669156,-1.6903852362346203,1.3936768660147492,1.7283653885988821,0.9060764594305213
2,4,0.09832726141064801,2,0.5333333333333333,5,15,2,4,0,0.0,0.0,0.39795918367346933,1,0,8.357161461589481,1.6798398769109966,-1.454076703793876,1.107729317458501,2.705889433649126,0.9986918598222618
0,0,0.1146297818505326,5,0.33333333333333337,4,4,3,2,1,0.0,0.0,0.6020408163265305,1,0,-2.9852043175552363,2.594505725310186,1.3510902200257797,0.37378766073949365,-0.03662629379311555,-2.1329481475745355
0,1,0.02914387581480466,0,0.8666666666666667,2,10,0,4,1,0.0,0.0,0.5510204081632653,1,1,3.0945300355213954,-2.6257418776243755,-1.7498984088328364,-0.22200497041444955,0.24225701309183656,-0.164571310109352
2,0,0.0545153793852305,4,0.6,4,0,3,4,0,0.0,0.0,0.39795918367346933,1,0,-6.946172387171409,2.7355039608173533,0.27995648376292714,0.442914290756401,-0.11368798449891351,0.599201381976953
2,0,0.16666362224860717,4,0.6,4,0,3,4,0,0.0,0.0,0.24489795918367346,0,0,-6.946063304146758,2.743571357649315,0.27410302347710336,0.4453409446297838,-0.12010961526167434,0.5565845063664359
0,1,0.14156341015414906,1,0.8,2,3,0,4,1,0.0,0.0,0.44897959183673464,1,1,-3.8940847192437724,-2.211538910678147,-0.9732814781204937,0.09835809188557243,0.7745996811395306,-0.1220535868311321
0,1,0.11564661748240157,0,0.8666666666666667,2,10,5,1,0,0.0,0.0,0.39795918367346933,0,1,3.0938979616568067,1.268639445743836,-2.4744970999799856,-3.7335251653759487,0.3696810058170042,-1.8599861216247444
2,0,0.24955297794826517,4,0.6,2,2,0,4,1,0.0,0.0,0.39795918367346933,1,0,-4.98506170416556,-0.5822675963575694,1.5646498634304693,1.1563253607140795,-0.4836798156136772,1.1270872680246775
2,0,0.19523920669230743,4,0.6,4,0,3,4,1,0.0,0.0,0.39795918367346933,1,0,-6.9452399983170094,2.609266010418323,0.3113246890145356,0.5627213831045295,-0.11894809840150089,0.6347353359601038
0,0,0.014494812649895305,1,0.8,2,3,0,4,1,0.03103031030310303,0.0,0.6020408163265305,1,1,-3.971758056212187,-2.2037941979458813,-0.9963955479852871,0.10555881995027772,-0.2025503764906509,-0.2968501308721101
2,0,0.09880692638935401,3,0.13333333333333336,4,14,1,4,1,0.0,0.0,0.39795918367346933,0,0,7.021819680282673,0.7540366473141971,-0.072498148636853,1.4935161921542954,-1.2297554848574532,0.4818895479857148
0,0,0.18660117785152036,5,0.4,5,6,1,2,1,0.0,0.0,0.39795918367346933,1,0,-0.9702572906970053,1.689480211810653,1.2044482138332853,2.352582449618744,-0.15678526152139335,-2.3290453640397724
0,0,0.0653683914986317,2,0.5333333333333333,5,6,4,4,1,0.0,0.0,0.39795918367346933,1,0,-0.9430360171400318,2.5727772797187427,-1.8033579000393019,-0.2823166348509989,-0.11496937691324277,-1.1999248071110624
0,0,0.2342497031692392,4,0.6,2,11,0,2,1,0.0,0.0,0.39795918367346933,1,1,3.97109585754455,-0.9975912168514327,1.7823741524653534,0.666934991583757,-0.7818824405642142,-1.6450626534177502
2,0,0.07734716175669687,1,0.8,4,10,3,4,0,0.0,0.0,0.07142857142857142,1,0,3.056968177459786,1.5733091256736964,-2.2362245550459434,-0.38952085081599086,-0.8785030131978918,0.6624383315659035
2,0,0.10276940562811418,4,0.6666666666666666,2,10,0,4,1,0.051780517805178054,0.0,0.520408163265306,1,1,2.9885362860408415,-0.6350432016707606,1.6968411001140147,1.0615448576836692,-1.0875948144189929,0.9912571553881082
0,0,0.12687172513640685,2,0.5333333333333333,0,6,3,4,1,0.0,0.0,0.39795918367346933,1,0,-1.0343514710128394,-0.7598463428206772,0.4417916410607965,-3.033272771305591,-0.5066948017045136,-0.06787934724378841
0,0,0.058143649174793574,2,0.5333333333333333,0,12,4,4,0,0.0,0.0,0.44897959183673464,1,0,4.9436023315240165,0.0397074272917175,0.3893748887965014,-3.8834640832258716,-0.9328709237823949,-0.23336263434783167
0,1,0.07900264864371175,4,0.6,0,0,4,2,0,0.0,0.0,0.39795918367346933,1,0,-6.958294482434159,0.9747691159672716,1.940252979182062,-3.338494228943048,0.9704494749139253,-0.9922565492588389
0,0,0.0067383119716666155,2,0.5333333333333333,2,3,0,4,1,0.0,0.0,0.6020408163265305,1,1,-3.9839941282612115,-1.8283242916209654,-0.08822923736715249,0.34772493586689834,-0.19873932623793567,-0.3755157083187084
0,0,0.1452072403026828,1,0.8,4,12,1,2,1,0.0,0.0,0.47959183673469385,1,0,5.038928073162702,-0.3560962955691864,-1.8608769376867778,0.6436213860481732,-0.6991362668344435,-1.9020673300267261
0,0,0.2613917049755939,2,0.5333333333333333,2,12,0,4,1,0.0,0.0,0.5,1,1,4.986535852980011,-1.8794771647074142,0.06591961386196576,0.24303650786538689,-0.8783698842312572,-0.526749198156079
0,0,0.17356903894487236,4,0.6,2,0,2,4,0,0.0,0.0,0.1530612244897959,1,1,-7.000082024632197,0.4812104265476185,1.3632761018406814,-0.5842440683652887,0.08555541550413212,-0.564881805056952
0,4,0.06185242690859642,1,0.8,0,15,4,4,0,0.0,0.0,0.1530612244897959,0,0,8.255999512011332,-0.3883612863581307,-0.3825798881666108,-4.187870401707124,2.7389004651390336,0.44693567427863634
0,0,0.05351342757498571,0,1.0,2,10,0,4,1,0.0,0.0,0.6020408163265305,1,1,3.0172868229633982,-2.618987449319664,-1.7806455443981717,-0.216967725879736,-0.7349670237149859,-0.337117838397649
0,0,0.10992514114260392,4,0.6,2,3,0,4,1,0.0,0.0,0.44897959183673464,1,1,-4.006997982922719,-1.090309303371991,1.6921037381034598,0.8213514577767358,-0.19076953372350314,-0.5259383357880303
0,2,0.07738910707218315,4,0.6666666666666666,2,12,0,4,1,0.0,0.0,0.6020408163265305,1,1,5.11807750442629,-1.1723366683469856,1.8866812303813643,0.700402876886608,1.0830002604220743,-0.33151761511125755
0,0,0.047357614258701115,1,0.8,3,8,2,2,0,0.0,0.0,0.39795918367346933,0,0,1.0313728948223515,-0.013859822757423146,-1.6658295354961075,-0.7699590348439697,-0.4504970978684382,-1.7205599254197241
0,0,0.11192769168840043,4,0.7333333333333334,2,2,0,4,1,0.0,0.0,0.44897959183673464,1,1,-5.003439116243562,-1.0879435818853986,1.6669702953303613,0.8306362703981185,-0.1153257017924701,-0.5077157393580574
1,2,0.22525378607212565,1,0.8,2,3,0,4,1,0.0,0.0,0.5510204081632653,1,0,-3.8075669849054985,-1.9748290121679686,-1.0062118627702958,0.2527033769222662,1.5666509591238165,0.8687417238582458
0,4,0.2269153617952595,5,0.4,0,15,1,2,1,0.0,0.0,0.14285714285714282,1,0,8.217653417493501,-1.0269296078110082,3.5709238692264673,-1.193489515529161,2.7028179861343977,-0.6816594634918565
1,0,0.09722856475984615,5,0.33333333333333337,6,8,4,2,0,0.0,0.0,0.19387755102040813,1,0,1.0464449196510879,4.715744891126099,0.3617686715130637,1.0730245674440348,-0.3461126876171158,-1.8852454689314413
1,0,0.14648454281297466,5,0.26666666666666666,0,9,1,2,0,0.0,0.0,0.05102040816326531,1,0,1.9359700387359622,-0.5627963946852077,3.2997101362072208,-1.0497958302415333,-0.9303671514785926,-0.4927030045272758
0,1,0.11646116844765123,0,0.8666666666666667,2,0,0,4,1,0.0,0.0,0.39795918367346933,1,0,-6.872284902237928,-2.562430633923319,-1.9204237102357244,-0.10524518571990926,0.997556658988673,0.005763554463232401
0,1,0.0613301400770576,2,0.5333333333333333,2,8,0,4,1,0.0,0.0,0.39795918367346933,1,0,1.077315708074985,-1.865031272169832,0.02035610364122742,0.282017521209591,0.4015074499052438,-0.2851577688913176
2,0,0.10065387334544335,2,0.5333333333333333,4,0,3,4,1,0.0,0.0,0.39795918367346933,1,0,-6.921969664938345,1.8746969982510509,-1.4686096353716374,0.08905419924555669,-0.12623257227540985,0.7861662384415169
2,0,0.1633614434600826,5,0.33333333333333337,2,4,5,4,0,0.0,0.0,0.39795918367346933,1,0,-3.0111435586412414,3.4585417691633547,1.8580789995483726,-2.0470688833969284,-0.5161011638067508,0.8380665414071071
0,2,0.1776012015303275,1,0.8,2,10,0,4,1,0.0,0.0,0.6020408163265305,1,0,3.160018486146753,-2.268236424525483,-0.8314387513209452,0.009410244809941126,1.2222740729038373,-0.06788725322983535
2,0,0.07950599242954709,5,0.26666666666666666,4,4,1,4,1,0.0,0.0,0.39795918367346933,0,0,-2.968386141252795,1.546406329856631,1.5324611365028906,2.0825139022374843,-0.46731116032338216,0.5001405939703907
2,1,0.036033732152099124,4,0.6,4,3,1,2,1,0.0,0.0,0.39795918367346933,1,0,-3.8708038341298683,1.2984196342773222,0.585506631861936,1.7798734352561791,0.6009989991664938,-0.17059207528832832
2,0,0.06452339635278716,4,0.6,4,13,1,4,0,0.0,0.0,0.09183673469387754,1,0,6.014091849043544,1.24425854810994,0.7499496718098877,1.6121145572557094,-1.137429272689924,0.43764606078275214
0,0,0.10067687561522615,2,0.5333333333333333,0,12,1,4,0,0.0,0.0,0.2551020408163265,1,0,4.947735302599862,-2.086545296155988,0.7603540712529442,-1.9019917875604069,-0.9978482031581581,-0.14742603263353415
2,0,0.07177452363314085,4,0.6,4,8,3,4,0,0.0,0.0,0.14285714285714282,1,0,1.027932560696235,2.6934433546999665,0.41737068268997146,0.3495007698966186,-0.716429836582421,0.4655211874571257
2,0,0.08046667546165216,2,0.5333333333333333,2,10,0,4,1,0.0,0.0,0.39795918367346933,1,0,3.0118745175566515,-1.3647442730215422,-0.07854715663926526,0.5892012683935486,-1.09462205850407,1.1430392958559938
0,0,0.0735396095702973,2,0.5333333333333333,0,8,3,4,1,0.0,0.0,0.39795918367346933,1,0,0.9590672745437514,-0.7718697734910585,0.47597037448020374,-3.056686826840532,-0.6575078093907865,-0.10180206101139078
0,0,0.1374094708463144,1,0.8,0,10,1,4,0,0.0,0.0,0.39795918367346933,1,0,2.966300377556105,-2.453099835262903,-0.18224788820342974,-2.120688094344394,-0.8515084257778095,-0.035747276610494705
0,0,0.034774019612817675,2,0.5333333333333333,2,12,0,1,1,0.0,0.0,0.5,0,0,4.992928027860311,-1.6664765340437333,-0.010332725670246123,0.15318879913813577,-0.8651781945654926,-2.0472996132929535
0,0,0.080873950944277,4,0.6,2,0,0,4,1,0.0,0.0,0.39795918367346933,1,1,-6.997029943936102,-1.0712754904769932,1.6409504874585978,0.8562983093044811,0.03600550543827355,-0.4748890626196969
0,0,0.13473579525273746,2,0.5333333333333333,2,14,0,4,1,0.0,0.0,0.5510204081632653,1,1,6.9798703875528725,-1.8927436808468519,0.09995411021727452,0.21953485221540614,-1.0292054143929947,-0.5611155862170139
0,0,0.012676956799707735,1,0.8,2,12,0,4,1,0.0,0.0,0.44897959183673464,1,0,4.998873131579942,-2.2540159168240175,-0.8420378127985537,0.0005257519687307255,-0.8812648200803731,-0.4480870684810607
0,0,0.09008365384290126,3,0.13333333333333336,2,8,0,3,1,0.04064040640406404,0.0,0.39795918367346933,0,0,0.9894274049361096,-1.4006305004370976,0.8841333285943838,0.5056039755160684,-0.5718321473147596,-1.0746714461498903
2,0,0.1643146845813756,2,0.5333333333333333,4,12,3,4,1,0.0,0.0,0.24489795918367346,1,0,5.038784719369262,1.8065050392772024,-1.2630781479533608,-0.05093233632059224,-1.0315214295630613,0.5842109105145137
2,0,0.270388298610054,2,0.5333333333333333,0,0,1,4,1,0.0,0.0,0.39795918367346933,1,0,-6.993510921934193,-1.6435043729833185,0.47571707048541034,-1.3189463119630083,-0.4662663328093777,1.725831108068049
2,0,0.1782899165491183,4,0.6,4,12,1,4,0,0.0,0.45316804407713496,0.39795918367346933,1,0,5.016903810439765,1.2416185050952695,0.7309288166440397,1.6239393470459487,-1.0631162270410703,0.4522312573087599
2,0,0.20688309096382893,4,0.6,4,12,3,4,1,0.0,0.0,0.346938775510204,1,0,5.015339765249929,2.5387147055947006,0.5165829510734123,0.42269550789873533,-1.0245585689198395,0.4320371542213235
2,1,0.18652337605666677,1,0.8,4,10,1,4,1,0.0,0.0,0.39795918367346933,1,0,3.137283838166641,0.007782529549061223,-1.9361509756083972,1.043968231757497,0.04785941688662729,0.925759500623121
0,1,0.08528226829441551,5,0.4,2,14,0,4,1,0.03411034110341103,0.0,0.39795918367346933,0,0,7.022051549174008,-0.7885293459719342,2.8004724692607414,0.9287867572611093,-0.046794077418454746,-0.6601264148415638
0,1,0.07012106635816563,1,0.8,0,0,3,4,1,0.0,0.0,0.39795918367346933,1,0,-6.924942311122602,-1.1108962990567877,-0.5462507172610613,-3.2128491872785956,0.9194002785589718,0.285818947050112
2,0,0.03252317986083626,4,0.6,4,12,3,4,1,0.0,0.0,0.39795918367346933,1,0,5.015262172628224,2.5373362103728807,0.5164224330664833,0.4224628509246615,-1.0242858024830344,0.4314392044451236
2,0,0.08648312208454687,5,0.33333333333333337,4,12,3,4,0,0.0,0.0,0.11224489795918367,1,0,5.002583537214687,3.0455962861268056,1.393876931022495,0.5449723182415898,-1.0144098350277448,0.31934992945858776
2,0,0.09860870094681401,1,0.8,4,3,1,4,0,0.0,0.0,0.44897959183673464,1,0,-3.918113632199421,0.186257803133846,-2.1098772775992023,1.0133072248416914,-0.3957618023001577,0.8348680216640587
2,2,0.20952699891415758,0,0.8666666666666667,2,3,0,4,1,0.15024150241502415,0.0,0.6020408163265305,0,1,-3.786669217377721,-2.0917059348678126,-1.9644331111587192,0.17782281217732288,1.372077757893062,1.718871265894756
2,0,0.14917580837756197,4,0.7333333333333334,4,3,3,4,1,0.0,0.0,0.39795918367346933,1,0,-3.9548474790000356,2.587663404648345,0.35455815559756654,0.5252622138073477,-0.34530154162175297,0.5852019805648054
2,0,0.22804923838808214,4,0.6,2,0,5,4,0,0.0,0.0,0.39795918367346933,1,0,-6.985746327582034,3.1071821353375393,0.8816649981454485,-2.2424370450968567,-0.21821111836816173,0.9845580606778257
0,1,0.21195103222685652,2,0.5333333333333333,4,5,1,4,1,0.0,0.0,0.39795918367346933,1,0,-1.8770519671163646,-0.08768705117296882,-1.0030502937951025,1.0213620959427072,0.7972894056632229,-0.7038687101891801
1,0,0.08652303778799349,2,0.5333333333333333,2,12,0,4,1,0.0,0.0,0.2346938775510204,1,0,4.99629219932683,-1.623391590568176,0.011322462149144119,0.40425474782411386,-1.060739083166323,0.29248872418594285
0,0,0.07860890390801797,2,0.5333333333333333,2,2,0,4,1,0.0,0.0,0.6020408163265305,1,1,-4.980706462158571,-1.8222519926551042,-0.10531131982585307,0.35949686347352094,-0.12346493750495247,-0.3584853270944528
2,4,0.20700622076090155,4,0.6,4,15,3,4,1,0.0,0.0,0.2959183673469387,1,0,8.315228553525255,2.476013660850989,0.6583105396180979,0.35818621223913705,2.6567495410300204,1.0758108347355568
0,0,0.09180882407661109,2,0.5333333333333333,2,6,0,4,1,0.0,0.0,0.39795918367346933,0,0,-0.9936713793981831,-1.8370763001292854,-0.04267364825239395,0.3150888136012264,-0.4312983150665082,-0.4686041348586527
0,1,0.09699786552467163,4,0.6,2,10,0,4,1,0.0,0.0,0.39795918367346933,1,1,3.0474644861300986,-1.1424931764132769,1.8344682614015164,0.7322626304806497,0.25799524029461507,-0.47051991381852054
0,1,0.1868244351758828,0,0.8666666666666667,4,0,1,2,0,0.0,0.0,0.39795918367346933,1,0,-6.8331140869351055,-0.5374808898869126,-2.970538928736197,0.4181455372731204,1.1848578269015735,-1.4834316817810047
0,1,0.21440821586953654,1,0.8,0,10,4,4,1,0.0,0.0,0.39795918367346933,1,0,3.0408586629614236,-0.460242686228586,-0.4987805388747497,-3.9898222629055136,0.18605182928872754,0.08862915352861145
0,0,0.10762897338840346,5,0.4,6,4,4,4,0,0.0,0.0,0.39795918367346933,1,0,-2.9542429906179306,4.343695646324579,0.39073487161214904,1.0182579079483072,0.12605261466203094,-1.6517237090286976
2,0,0.14652107582968849,4,0.6,2,8,0,4,1,0.0,0.0,0.346938775510204,1,0,0.9952798151057056,-0.6171167278859735,1.6673276646099604,1.0861473072184895,-0.9360485042394058,1.0257378213680064
2,0,0.12436853695416121,0,0.9333333333333333,0,10,3,4,0,0.021740217402174022,0.0,0.7244897959183673,1,0,2.9937324864863575,-0.911098756802367,-1.4406842320031008,-3.358235043250611,-1.1811488257967984,1.6186341977166911
2,0,0.024007604279775253,5,0.4,4,10,3,4,0,0.0,0.0,0.19387755102040813,1,0,3.0091632670813526,3.0538263345840333,1.3554476107971365,0.5670549791578059,-0.8636546545490825,0.35321452024195343
2,0,0.12813279075038142,2,0.5333333333333333,4,0,4,4,1,0.0,0.0,0.6020408163265305,1,0,-6.923593355756207,2.580374570826252,-1.5926246029028077,-0.5713284608327132,-0.10534253087992784,0.7566776273974924
2,0,0.21993755560291317,2,0.5333333333333333,2,2,0,4,1,0.0,0.0,0.39795918367346933,1,0,-4.9617956266352445,-1.3167495351113758,-0.2152739917152119,0.6827514537100214,-0.4911541710361826,1.278617375272609
0,0,0.15842069121820698,2,0.5333333333333333,4,8,1,4,1,0.033250332503325035,0.0,0.5,1,0,1.0354821005587675,-0.09663620233247894,-0.9747475281454886,0.9936415507756842,-0.4062870437306031,-0.9289872100561045
0,0,0.1457457640305389,1,0.8,2,12,0,4,1,0.0,0.0,0.6020408163265305,1,0,4.998597372761949,-2.257272024754702,-0.8424136351542717,0.00076980899875978,-0.8823641854098873,-0.4488790222896817
0,0,0.11162866218122405,4,0.6666666666666666,4,10,4,2,0,0.0,0.0,0.37755102040816324,1,0,3.0055911398742703,3.02317288266594,0.3873293146823984,-0.7197341177926271,-0.4655917139922717,-2.2171801834512843
0,0,0.040197142982785504,4,0.6666666666666666,4,2,1,4,0,0.0,0.0,0.39795918367346933,0,0,-4.968805865975783,0.8050351917874172,0.6613472059034984,1.418544717180253,0.05295149162523191,-1.05694818885858
0,0,0.012133020773079225,2,0.5333333333333333,0,2,1,4,1,0.0,0.38314967860422405,0.39795918367346933,1,0,-5.018591110124736,-2.1581423180342423,0.619404759621689,-1.6658727436612037,-0.24776487810713477,0.05559673791099495
0,0,0.18123217746927675,0,0.8666666666666667,2,10,0,4,1,0.0,0.0,0.39795918367346933,1,1,3.0173678890911253,-2.610624075317472,-1.7720551753092317,-0.21446823643983826,-0.7343582652448746,-0.33689486459509643
0,2,0.0102312742919191,4,0.6666666666666666,2,12,0,4,1,0.0,0.0,0.6020408163265305,1,0,5.1180819035942635,-1.1724266740380964,1.8866704085795256,0.700306458847425,1.083196536407251,-0.33162016068994427
2,0,0.1046914482296709,5,0.33333333333333337,4,6,1,4,0,0.0,0.0,0.39795918367346933,0,0,-0.9757808340010028,1.6591082096327865,1.5312869422976647,1.938414114765328,-0.6135221874927714,0.4316681429139897
0,0,0.10919109812159405,0,0.8666666666666667,2,6,0,4,1,0.0,0.0,0.39795918367346933,1,0,-0.9694578959462943,-2.5868167168657847,-1.840441438691613,-0.16789669135659868,-0.43220996439320075,-0.2693223082756362
0,2,0.18014295234132663,2,0.5333333333333333,2,4,0,4,1,0.0,0.0,0.2959183673469387,1,0,-2.8319253246682816,-1.8501580205662123,-0.02515602321619914,0.3214563403065849,1.6804528393982934,-0.04307943949620996
2,0,0.06860291655250099,4,0.6666666666666666,0,3,1,4,0,0.0,0.0,0.5,1,0,-4.0276252866365585,-0.8049300436309359,2.271254205472391,-1.00147397434869,-0.6802111801845274,1.4878526925069466
0,2,0.16284321585262312,0,0.8666666666666667,2,10,0,4,1,0.0,0.0,0.39795918367346933,1,1,3.1722075457719248,-2.63360776756594,-1.7269010605023902,-0.22923742315030204,1.219457961199351,0.010178905436397212
0,0,0.014467074618686638,4,0.6,2,14,0,4,1,0.0,0.0,0.6020408163265305,1,0,6.956525114117794,-1.1596074346121237,1.8797213913771709,0.6929112419375494,-1.0215298255969554,-0.7132062703584581
0,0,0.05986746633381029,2,0.5333333333333333,2,12,5,4,0,0.0,0.0,0.5,1,0,4.979278273831629,1.797779347105215,-0.5829069325483827,-3.17932183912242,-0.7633439342533026,-0.7033945640715731
0,2,0.11174502660483115,4,0.6,2,8,0,2,1,0.0,0.0,0.39795918367346933,1,0,1.1358194562546435,-1.002786514620893,1.7762304990622007,0.6870225571310444,1.3986913900385933,-1.247385942491994
2,1,0.20328729496690043,2,0.5333333333333333,4,12,4,2,0,0.0,0.0,0.39795918367346933,1,0,5.118078870931142,2.7675043251060485,-1.4423571820971839,-0.899519954181754,-0.01580895380385003,-0.2909773404679119
0,0,0.021019338820051213,5,0.4,2,2,0,4,1,0.0,0.0,0.39795918367346933,1,1,-5.015709431695262,-0.7097638945698241,2.5791578894372744,1.0738174939956597,-0.11094716580139294,-0.5868824732454871
